@frequency,country,dataset_code,dataset_name,frequency,indexed_at,indicator,original_period,original_value,period,provider_code,series_code,series_name,value
annual,AUS,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2008,4.35029854990048026053,2008-01-01,WB,A-FP.CPI.TOTL.ZG-AUS,"Annual – Inflation, consumer prices (annual %) – Australia",4.35029854990048
annual,AUS,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2009,1.77111716621254000614,2009-01-01,WB,A-FP.CPI.TOTL.ZG-AUS,"Annual – Inflation, consumer prices (annual %) – Australia",1.77111716621254
annual,AUS,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2010,2.91834002677375980994,2010-01-01,WB,A-FP.CPI.TOTL.ZG-AUS,"Annual – Inflation, consumer prices (annual %) – Australia",2.91834002677376
annual,AUS,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2011,3.30385015608740006954,2011-01-01,WB,A-FP.CPI.TOTL.ZG-AUS,"Annual – Inflation, consumer prices (annual %) – Australia",3.3038501560874
annual,AUS,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2012,1.76278015613196004097,2012-01-01,WB,A-FP.CPI.TOTL.ZG-AUS,"Annual – Inflation, consumer prices (annual %) – Australia",1.76278015613196
annual,AUS,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2013,2.44988864142539997104,2013-01-01,WB,A-FP.CPI.TOTL.ZG-AUS,"Annual – Inflation, consumer prices (annual %) – Australia",2.4498886414254
annual,AUS,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2014,2.48792270531403980627,2014-01-01,WB,A-FP.CPI.TOTL.ZG-AUS,"Annual – Inflation, consumer prices (annual %) – Australia",2.48792270531404
annual,AUS,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2015,1.5083667216592100413,2015-01-01,WB,A-FP.CPI.TOTL.ZG-AUS,"Annual – Inflation, consumer prices (annual %) – Australia",1.50836672165921
annual,AUS,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2016,1.27699094497323994979,2016-01-01,WB,A-FP.CPI.TOTL.ZG-AUS,"Annual – Inflation, consumer prices (annual %) – Australia",1.27699094497324
annual,AUS,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2017,1.94864740944526992905,2017-01-01,WB,A-FP.CPI.TOTL.ZG-AUS,"Annual – Inflation, consumer prices (annual %) – Australia",1.94864740944527
annual,AUS,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2018,1.91140094445691000047,2018-01-01,WB,A-FP.CPI.TOTL.ZG-AUS,"Annual – Inflation, consumer prices (annual %) – Australia",1.91140094445691
annual,AUS,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2019,1.61076787290378997675,2019-01-01,WB,A-FP.CPI.TOTL.ZG-AUS,"Annual – Inflation, consumer prices (annual %) – Australia",1.61076787290379
annual,AUS,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2020,0.84690553745930496898,2020-01-01,WB,A-FP.CPI.TOTL.ZG-AUS,"Annual – Inflation, consumer prices (annual %) – Australia",0.846905537459305
annual,AUS,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2021,2.86391042204994006326,2021-01-01,WB,A-FP.CPI.TOTL.ZG-AUS,"Annual – Inflation, consumer prices (annual %) – Australia",2.86391042204994
annual,AUS,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2022,6.59409671341845982084,2022-01-01,WB,A-FP.CPI.TOTL.ZG-AUS,"Annual – Inflation, consumer prices (annual %) – Australia",6.59409671341846
annual,AUS,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2023,5.59701492537309963637,2023-01-01,WB,A-FP.CPI.TOTL.ZG-AUS,"Annual – Inflation, consumer prices (annual %) – Australia",5.5970149253731
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1960,0.29946725476969499047,1960-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",0.299467254769695
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1961,0.99267626076733894713,1961-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",0.992676260767339
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1962,1.40460703543514009439,1962-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",1.40460703543514
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1963,2.1480034133220198278,1963-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",2.14800341332202
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1964,4.16876058564369955661,1964-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",4.1687605856436996
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1965,4.0652013747464303961,1965-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",4.06520137474643
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1966,4.17434761852994995479,1966-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",4.17434761852995
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1967,2.73030268590906999293,1967-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",2.73030268590907
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1968,2.70144982931349009192,1968-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",2.70144982931349
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1969,3.75399229053283978175,1969-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",3.75399229053284
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1970,3.90847238471909985691,1970-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",3.9084723847191
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1971,4.34362854612091986439,1971-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",4.34362854612092
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1972,5.44843128438084978171,1972-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",5.44843128438085
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1973,6.95528008719913959368,1973-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",6.95528008719914
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1974,12.67788775134519951848,1974-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",12.6778877513452
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1975,12.76819859205149931825,1975-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",12.7681985920515
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1976,9.06860981054967929538,1976-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",9.06860981054968
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1977,7.09600059132598026679,1977-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",7.09600059132598
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1978,4.47059331592943998146,1978-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",4.47059331592944
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1979,4.46908394900478977974,1979-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",4.46908394900479
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1980,6.64868829655356030628,1980-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",6.64868829655356
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1981,7.62748656814275971527,1981-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",7.62748656814276
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1982,8.72654906555468912188,1982-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",8.72654906555469
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1983,7.66160983743882972874,1983-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",7.66160983743883
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1984,6.34177491009126015342,1984-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",6.34177491009126
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1985,4.86873399496943992659,1985-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",4.86873399496944
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1986,1.29436819102479994115,1986-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",1.2943681910248
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1987,1.55338261314947989611,1987-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",1.55338261314948
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1988,1.16093493415324999773,1988-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",1.16093493415325
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1989,3.10705065111093992058,1989-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",3.10705065111094
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1990,3.44831217961808000894,1990-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",3.44831217961808
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1991,3.21531069260809987398,1991-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",3.2153106926081
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1992,2.42795567164615011535,1992-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",2.42795567164615
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1993,2.7544264347346101296,1993-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",2.75442643473461
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1994,2.37754084476397986592,1994-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",2.37754084476398
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1995,1.46796699090271998145,1995-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",1.46796699090272
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1996,2.07702107350674003428,1996-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",2.07702107350674
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1997,1.6281604951295800543,1997-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",1.62816049512958
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1998,0.94925028835060998311,1998-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",0.94925028835061
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1999,1.12084823417845003135,1999-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",1.12084823417845
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2000,2.54451776190908018904,2000-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",2.54451776190908
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2001,2.46925823086077977919,2001-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",2.46925823086078
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2002,1.64521436175356994269,2002-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",1.64521436175357
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2003,1.58896399970380008959,2003-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",1.5889639997038
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2004,2.09728311239314013648,2004-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",2.09728311239314
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2005,2.78143263670021978484,2005-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",2.78143263670022
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2006,1.79120770070459989221,2006-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",1.7912077007046
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2007,1.82305630026807996558,2007-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",1.82305630026808
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2008,4.48944420508400998671,2008-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",4.48944420508401
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2009,-0.05314567412537690022,2009-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",-0.0531456741253769
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2010,2.18929920422456980589,2010-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",2.18929920422457
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2011,3.53208210722742022014,2011-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",3.53208210722742
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2012,2.83966343445898994347,2012-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",2.83966343445899
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2013,1.113095940275399931,2013-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",1.1130959402754
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2014,0.34000283335692199627,2014-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",0.340002833356922
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2015,0.56142915279006500029,2015-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",0.561429152790065
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2016,1.97385264653181002892,2016-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",1.97385264653181
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2017,2.12597086002607005284,2017-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",2.12597086002607
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2018,2.05316499865186008478,2018-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",2.05316499865186
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2019,1.43681956996429005535,2019-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",1.43681956996429
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2020,0.74079181222034395926,2020-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",0.740791812220344
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2021,2.44024851144083987364,2021-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",2.44024851144084
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2022,9.59751172872499935806,2022-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",9.597511728725
annual,BEL,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,2023,4.04901077613940962863,2023-01-01,WB,A-FP.CPI.TOTL.ZG-BEL,"Annual – Inflation, consumer prices (annual %) – Belgium",4.04901077613941
annual,BRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1960,NA,1960-01-01,WB,A-FP.CPI.TOTL.ZG-BRA,"Annual – Inflation, consumer prices (annual %) – Brazil",NA
annual,BRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1961,NA,1961-01-01,WB,A-FP.CPI.TOTL.ZG-BRA,"Annual – Inflation, consumer prices (annual %) – Brazil",NA
annual,BRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1962,NA,1962-01-01,WB,A-FP.CPI.TOTL.ZG-BRA,"Annual – Inflation, consumer prices (annual %) – Brazil",NA
annual,BRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1963,NA,1963-01-01,WB,A-FP.CPI.TOTL.ZG-BRA,"Annual – Inflation, consumer prices (annual %) – Brazil",NA
annual,BRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1964,NA,1964-01-01,WB,A-FP.CPI.TOTL.ZG-BRA,"Annual – Inflation, consumer prices (annual %) – Brazil",NA
annual,BRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1965,NA,1965-01-01,WB,A-FP.CPI.TOTL.ZG-BRA,"Annual – Inflation, consumer prices (annual %) – Brazil",NA
annual,BRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1966,NA,1966-01-01,WB,A-FP.CPI.TOTL.ZG-BRA,"Annual – Inflation, consumer prices (annual %) – Brazil",NA
annual,BRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1967,NA,1967-01-01,WB,A-FP.CPI.TOTL.ZG-BRA,"Annual – Inflation, consumer prices (annual %) – Brazil",NA
annual,BRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1968,NA,1968-01-01,WB,A-FP.CPI.TOTL.ZG-BRA,"Annual – Inflation, consumer prices (annual %) – Brazil",NA
annual,BRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1969,NA,1969-01-01,WB,A-FP.CPI.TOTL.ZG-BRA,"Annual – Inflation, consumer prices (annual %) – Brazil",NA
annual,BRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1970,NA,1970-01-01,WB,A-FP.CPI.TOTL.ZG-BRA,"Annual – Inflation, consumer prices (annual %) – Brazil",NA
annual,BRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1971,NA,1971-01-01,WB,A-FP.CPI.TOTL.ZG-BRA,"Annual – Inflation, consumer prices (annual %) – Brazil",NA
annual,BRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1972,NA,1972-01-01,WB,A-FP.CPI.TOTL.ZG-BRA,"Annual – Inflation, consumer prices (annual %) – Brazil",NA
annual,BRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1973,NA,1973-01-01,WB,A-FP.CPI.TOTL.ZG-BRA,"Annual – Inflation, consumer prices (annual %) – Brazil",NA
annual,BRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1974,NA,1974-01-01,WB,A-FP.CPI.TOTL.ZG-BRA,"Annual – Inflation, consumer prices (annual %) – Brazil",NA
annual,BRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1975,NA,1975-01-01,WB,A-FP.CPI.TOTL.ZG-BRA,"Annual – Inflation, consumer prices (annual %) – Brazil",NA
annual,BRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1976,NA,1976-01-01,WB,A-FP.CPI.TOTL.ZG-BRA,"Annual – Inflation, consumer prices (annual %) – Brazil",NA
annual,BRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1977,NA,1977-01-01,WB,A-FP.CPI.TOTL.ZG-BRA,"Annual – Inflation, consumer prices (annual %) – Brazil",NA
annual,BRA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FP.CPI.TOTL.ZG,1978,NA,1978-01-01,WB,A-FP.CPI.TOTL.ZG-BRA,"Annual – Inflation, consumer prices (annual %) – Brazil",NA
